generated_at,source_reviewed_at,group_key,incentive_types,category,markets,total_reward,avg_reward,avg_target,earliest_end,hours_left,competition_proxy,manual_review_score,required_action,exposure_risk,automation_mode,sample_tickers
2026-08-05T04:27:53.003248+00:00,2026-08-05T04:27:53.003233+00:00,KXPBR-26NOVPROD,liquidity,other,12,1200.0000,100.0000,1000.00,2026-08-09T03:59:59.999999+00:00,95.54,Medium-High,40.5,"Post qualifying resting limit orders during the active window; score depends on size, uptime, and distance from best bid/ask.","Unfilled orders may score, but fills create inventory. Target is about 1000 contracts per market; worst-case contract exposure can approach $1 per filled contract before offsetting exits.",Read-only discovery and paper scoring only; live orders require human approval.,"KXPBR-26NOVPROD-2950,KXPBR-26NOVPROD-3000,KXPBR-26NOVPROD-3050,KXPBR-26NOVPROD-3100,KXPBR-26NOVPROD-3150"
2026-08-05T04:27:53.003248+00:00,2026-08-05T04:27:53.003233+00:00,KXYTVIEWSW-TAY26AUG09,liquidity,other,12,1200.0000,100.0000,1000.00,2026-08-11T14:00:00+00:00,153.54,Medium-High,40.5,"Post qualifying resting limit orders during the active window; score depends on size, uptime, and distance from best bid/ask.","Unfilled orders may score, but fills create inventory. Target is about 1000 contracts per market; worst-case contract exposure can approach $1 per filled contract before offsetting exits.",Read-only discovery and paper scoring only; live orders require human approval.,"KXYTVIEWSW-TAY26AUG09-14.0M,KXYTVIEWSW-TAY26AUG09-14.1M,KXYTVIEWSW-TAY26AUG09-14.2M,KXYTVIEWSW-TAY26AUG09-14.3M,KXYTVIEWSW-TAY26AUG09-14.4M"
2026-08-05T04:27:53.003248+00:00,2026-08-05T04:27:53.003233+00:00,KXHOODA-27FEBECVOL,liquidity,other,11,1100.0000,100.0000,1000.00,2026-08-09T03:59:59.999999+00:00,95.54,Medium-High,40.5,"Post qualifying resting limit orders during the active window; score depends on size, uptime, and distance from best bid/ask.","Unfilled orders may score, but fills create inventory. Target is about 1000 contracts per market; worst-case contract exposure can approach $1 per filled contract before offsetting exits.",Read-only discovery and paper scoring only; live orders require human approval.,"KXHOODA-27FEBECVOL-100000000000,KXHOODA-27FEBECVOL-50000000000,KXHOODA-27FEBECVOL-55000000000,KXHOODA-27FEBECVOL-60000000000,KXHOODA-27FEBECVOL-65000000000"
2026-08-05T04:27:53.003248+00:00,2026-08-05T04:27:53.003233+00:00,KXLOW-26AUGCOMP,liquidity,other,11,1100.0000,100.0000,1000.00,2026-08-09T03:59:59.999999+00:00,95.54,Medium-High,40.5,"Post qualifying resting limit orders during the active window; score depends on size, uptime, and distance from best bid/ask.","Unfilled orders may score, but fills create inventory. Target is about 1000 contracts per market; worst-case contract exposure can approach $1 per filled contract before offsetting exits.",Read-only discovery and paper scoring only; live orders require human approval.,"KXLOW-26AUGCOMP-0.0,KXLOW-26AUGCOMP-0.5,KXLOW-26AUGCOMP-1.0,KXLOW-26AUGCOMP-1.5,KXLOW-26AUGCOMP-2.0"
2026-08-05T04:27:53.003248+00:00,2026-08-05T04:27:53.003233+00:00,KXRDDT-26OCTDAU,liquidity,other,11,1100.0000,100.0000,1000.00,2026-08-09T03:59:59.999999+00:00,95.54,Medium-High,40.5,"Post qualifying resting limit orders during the active window; score depends on size, uptime, and distance from best bid/ask.","Unfilled orders may score, but fills create inventory. Target is about 1000 contracts per market; worst-case contract exposure can approach $1 per filled contract before offsetting exits.",Read-only discovery and paper scoring only; live orders require human approval.,"KXRDDT-26OCTDAU-132000000,KXRDDT-26OCTDAU-133000000,KXRDDT-26OCTDAU-134000000,KXRDDT-26OCTDAU-135000000,KXRDDT-26OCTDAU-136000000"
2026-08-05T04:27:53.003248+00:00,2026-08-05T04:27:53.003233+00:00,KXTGT-26NOVCOMP,liquidity,other,11,1100.0000,100.0000,1000.00,2026-08-09T03:59:59.999999+00:00,95.54,Medium-High,40.5,"Post qualifying resting limit orders during the active window; score depends on size, uptime, and distance from best bid/ask.","Unfilled orders may score, but fills create inventory. Target is about 1000 contracts per market; worst-case contract exposure can approach $1 per filled contract before offsetting exits.",Read-only discovery and paper scoring only; live orders require human approval.,"KXTGT-26NOVCOMP-0.0,KXTGT-26NOVCOMP-0.5,KXTGT-26NOVCOMP-1.0,KXTGT-26NOVCOMP-1.5,KXTGT-26NOVCOMP-2.0"
2026-08-05T04:27:53.003248+00:00,2026-08-05T04:27:53.003233+00:00,KXAMZNCC-26SEP07,liquidity,other,11,1100.0000,100.0000,1000.00,2026-08-09T03:59:59.999999+00:00,95.54,Medium-High,40.5,"Post qualifying resting limit orders during the active window; score depends on size, uptime, and distance from best bid/ask.","Unfilled orders may score, but fills create inventory. Target is about 1000 contracts per market; worst-case contract exposure can approach $1 per filled contract before offsetting exits.",Read-only discovery and paper scoring only; live orders require human approval.,"KXAMZNCC-26SEP07-T102,KXAMZNCC-26SEP07-T103,KXAMZNCC-26SEP07-T104,KXAMZNCC-26SEP07-T105,KXAMZNCC-26SEP07-T106"
2026-08-05T04:27:53.003248+00:00,2026-08-05T04:27:53.003233+00:00,KXCFILCC-26SEP07,liquidity,other,11,1100.0000,100.0000,1000.00,2026-08-09T03:59:59.999999+00:00,95.54,Medium-High,40.5,"Post qualifying resting limit orders during the active window; score depends on size, uptime, and distance from best bid/ask.","Unfilled orders may score, but fills create inventory. Target is about 1000 contracts per market; worst-case contract exposure can approach $1 per filled contract before offsetting exits.",Read-only discovery and paper scoring only; live orders require human approval.,"KXCFILCC-26SEP07-T101,KXCFILCC-26SEP07-T102,KXCFILCC-26SEP07-T103,KXCFILCC-26SEP07-T104,KXCFILCC-26SEP07-T105"
2026-08-05T04:27:53.003248+00:00,2026-08-05T04:27:53.003233+00:00,KXHDCC-26SEP07,liquidity,other,11,1100.0000,100.0000,1000.00,2026-08-09T03:59:59.999999+00:00,95.54,Medium-High,40.5,"Post qualifying resting limit orders during the active window; score depends on size, uptime, and distance from best bid/ask.","Unfilled orders may score, but fills create inventory. Target is about 1000 contracts per market; worst-case contract exposure can approach $1 per filled contract before offsetting exits.",Read-only discovery and paper scoring only; live orders require human approval.,"KXHDCC-26SEP07-T100,KXHDCC-26SEP07-T101,KXHDCC-26SEP07-T102,KXHDCC-26SEP07-T92,KXHDCC-26SEP07-T93"
2026-08-05T04:27:53.003248+00:00,2026-08-05T04:27:53.003233+00:00,KXESTPRES-27JAN01,liquidity,other,11,1100.0000,100.0000,1000.00,2026-08-09T03:59:59.999999+00:00,95.54,Medium-High,40.5,"Post qualifying resting limit orders during the active window; score depends on size, uptime, and distance from best bid/ask.","Unfilled orders may score, but fills create inventory. Target is about 1000 contracts per market; worst-case contract exposure can approach $1 per filled contract before offsetting exits.",Read-only discovery and paper scoring only; live orders require human approval.,"KXESTPRES-27JAN01-HHAN,KXESTPRES-27JAN01-ILAU,KXESTPRES-27JAN01-ITAR,KXESTPRES-27JAN01-JVSE,KXESTPRES-27JAN01-KKAL"
2026-08-05T04:27:53.003248+00:00,2026-08-05T04:27:53.003233+00:00,KXHUNGARYPRES-27JAN01,liquidity,other,11,1100.0000,100.0000,1000.00,2026-08-09T03:59:59.999999+00:00,95.54,Medium-High,40.5,"Post qualifying resting limit orders during the active window; score depends on size, uptime, and distance from best bid/ask.","Unfilled orders may score, but fills create inventory. Target is about 1000 contracts per market; worst-case contract exposure can approach $1 per filled contract before offsetting exits.",Read-only discovery and paper scoring only; live orders require human approval.,"KXHUNGARYPRES-27JAN01-AHAD,KXHUNGARYPRES-27JAN01-ALAC,KXHUNGARYPRES-27JAN01-AROS,KXHUNGARYPRES-27JAN01-BOFUL,KXHUNGARYPRES-27JAN01-GIVA"
2026-08-05T04:27:53.003248+00:00,2026-08-05T04:27:53.003233+00:00,KXBKFT-26SEP07,liquidity,other,11,1100.0000,100.0000,1000.00,2026-08-09T03:59:59.999999+00:00,95.54,Medium-High,40.5,"Post qualifying resting limit orders during the active window; score depends on size, uptime, and distance from best bid/ask.","Unfilled orders may score, but fills create inventory. Target is about 1000 contracts per market; worst-case contract exposure can approach $1 per filled contract before offsetting exits.",Read-only discovery and paper scoring only; live orders require human approval.,"KXBKFT-26SEP07-T100,KXBKFT-26SEP07-T101,KXBKFT-26SEP07-T102,KXBKFT-26SEP07-T103,KXBKFT-26SEP07-T93"
2026-08-05T04:27:53.003248+00:00,2026-08-05T04:27:53.003233+00:00,KXCOSTFT-26SEP07,liquidity,other,11,1100.0000,100.0000,1000.00,2026-08-09T03:59:59.999999+00:00,95.54,Medium-High,40.5,"Post qualifying resting limit orders during the active window; score depends on size, uptime, and distance from best bid/ask.","Unfilled orders may score, but fills create inventory. Target is about 1000 contracts per market; worst-case contract exposure can approach $1 per filled contract before offsetting exits.",Read-only discovery and paper scoring only; live orders require human approval.,"KXCOSTFT-26SEP07-T100,KXCOSTFT-26SEP07-T101,KXCOSTFT-26SEP07-T102,KXCOSTFT-26SEP07-T103,KXCOSTFT-26SEP07-T93"
2026-08-05T04:27:53.003248+00:00,2026-08-05T04:27:53.003233+00:00,KXYUMTBFT-26SEP07,liquidity,other,11,1100.0000,100.0000,1000.00,2026-08-09T03:59:59.999999+00:00,95.54,Medium-High,40.5,"Post qualifying resting limit orders during the active window; score depends on size, uptime, and distance from best bid/ask.","Unfilled orders may score, but fills create inventory. Target is about 1000 contracts per market; worst-case contract exposure can approach $1 per filled contract before offsetting exits.",Read-only discovery and paper scoring only; live orders require human approval.,"KXYUMTBFT-26SEP07-T100,KXYUMTBFT-26SEP07-T101,KXYUMTBFT-26SEP07-T102,KXYUMTBFT-26SEP07-T103,KXYUMTBFT-26SEP07-T104"
2026-08-05T04:27:53.003248+00:00,2026-08-05T04:27:53.003233+00:00,KXPBR-26AUGPROD,liquidity,other,11,1100.0000,100.0000,1000.00,2026-08-07T03:59:00+00:00,47.52,Medium-High,40.5,"Post qualifying resting limit orders during the active window; score depends on size, uptime, and distance from best bid/ask.","Unfilled orders may score, but fills create inventory. Target is about 1000 contracts per market; worst-case contract exposure can approach $1 per filled contract before offsetting exits.",Read-only discovery and paper scoring only; live orders require human approval.,"KXPBR-26AUGPROD-2900,KXPBR-26AUGPROD-2950,KXPBR-26AUGPROD-3000,KXPBR-26AUGPROD-3050,KXPBR-26AUGPROD-3100"
2026-08-05T04:27:53.003248+00:00,2026-08-05T04:27:53.003233+00:00,KXYTVIEWSHIGH-BAD26SEP,liquidity,other,3,300.0000,100.0000,1000.00,2026-08-16T04:01:52.869155+00:00,263.57,Medium-High,40.5,"Post qualifying resting limit orders during the active window; score depends on size, uptime, and distance from best bid/ask.","Unfilled orders may score, but fills create inventory. Target is about 1000 contracts per market; worst-case contract exposure can approach $1 per filled contract before offsetting exits.",Read-only discovery and paper scoring only; live orders require human approval.,"KXYTVIEWSHIGH-BAD26SEP-31.0M,KXYTVIEWSHIGH-BAD26SEP-32.0M,KXYTVIEWSHIGH-BAD26SEP-33.0M"
2026-08-05T04:27:53.003248+00:00,2026-08-05T04:27:53.003233+00:00,KXNFLT100-26R3,liquidity,other,2,200.0000,100.0000,1000.00,2026-08-30T03:59:00+00:00,599.52,Medium-High,40.5,"Post qualifying resting limit orders during the active window; score depends on size, uptime, and distance from best bid/ask.","Unfilled orders may score, but fills create inventory. Target is about 1000 contracts per market; worst-case contract exposure can approach $1 per filled contract before offsetting exits.",Read-only discovery and paper scoring only; live orders require human approval.,"KXNFLT100-26R3-JSMITHNJIGBA11,KXNFLT100-26R3-MSTAFFORD9"
2026-08-05T04:27:53.003248+00:00,2026-08-05T04:27:53.003233+00:00,KXNFLT100-26R2,liquidity,other,2,200.0000,100.0000,1000.00,2026-08-30T03:59:00+00:00,599.52,Medium-High,40.5,"Post qualifying resting limit orders during the active window; score depends on size, uptime, and distance from best bid/ask.","Unfilled orders may score, but fills create inventory. Target is about 1000 contracts per market; worst-case contract exposure can approach $1 per filled contract before offsetting exits.",Read-only discovery and paper scoring only; live orders require human approval.,"KXNFLT100-26R2-MGARRETT95,KXNFLT100-26R2-MSTAFFORD9"
2026-08-05T04:27:53.003248+00:00,2026-08-05T04:27:53.003233+00:00,KXH100WS-26AUG07,liquidity,other,9,135.0000,15.0000,1000.00,2026-08-07T20:00:00+00:00,63.54,Medium-High,40.5,"Post qualifying resting limit orders during the active window; score depends on size, uptime, and distance from best bid/ask.","Unfilled orders may score, but fills create inventory. Target is about 1000 contracts per market; worst-case contract exposure can approach $1 per filled contract before offsetting exits.",Read-only discovery and paper scoring only; live orders require human approval.,"KXH100WS-26AUG07-2.000,KXH100WS-26AUG07-2.250,KXH100WS-26AUG07-2.500,KXH100WS-26AUG07-2.750,KXH100WS-26AUG07-3.000"
2026-08-05T04:27:53.003248+00:00,2026-08-05T04:27:53.003233+00:00,KXH200WS-26AUG07,liquidity,other,9,135.0000,15.0000,1000.00,2026-08-07T20:00:00+00:00,63.54,Medium-High,40.5,"Post qualifying resting limit orders during the active window; score depends on size, uptime, and distance from best bid/ask.","Unfilled orders may score, but fills create inventory. Target is about 1000 contracts per market; worst-case contract exposure can approach $1 per filled contract before offsetting exits.",Read-only discovery and paper scoring only; live orders require human approval.,"KXH200WS-26AUG07-2.500,KXH200WS-26AUG07-3.000,KXH200WS-26AUG07-3.500,KXH200WS-26AUG07-4.000,KXH200WS-26AUG07-4.500"
2026-08-05T04:27:53.003248+00:00,2026-08-05T04:27:53.003233+00:00,KXA100WS-26AUG07,liquidity,other,7,105.0000,15.0000,1000.00,2026-08-07T20:00:00+00:00,63.54,Medium-High,40.5,"Post qualifying resting limit orders during the active window; score depends on size, uptime, and distance from best bid/ask.","Unfilled orders may score, but fills create inventory. Target is about 1000 contracts per market; worst-case contract exposure can approach $1 per filled contract before offsetting exits.",Read-only discovery and paper scoring only; live orders require human approval.,"KXA100WS-26AUG07-0.500,KXA100WS-26AUG07-0.750,KXA100WS-26AUG07-1.000,KXA100WS-26AUG07-1.250,KXA100WS-26AUG07-1.500"
2026-08-05T04:27:53.003248+00:00,2026-08-05T04:27:53.003233+00:00,KXB200MAX-26DEC31,liquidity,company/tech,3,45.0000,15.0000,1000.00,2026-08-15T04:01:50.733922+00:00,239.57,Medium-High,40.5,"Post qualifying resting limit orders during the active window; score depends on size, uptime, and distance from best bid/ask.","Unfilled orders may score, but fills create inventory. Target is about 1000 contracts per market; worst-case contract exposure can approach $1 per filled contract before offsetting exits.",Read-only discovery and paper scoring only; live orders require human approval.,"KXB200MAX-26DEC31-7.370,KXB200MAX-26DEC31-7.670,KXB200MAX-26DEC31-7.970"
2026-08-05T04:27:53.003248+00:00,2026-08-05T04:27:53.003233+00:00,KXWTIMAX-26AUG31,liquidity,other,20,1600.0000,80.0000,1000.00,2026-08-09T03:59:59.999999+00:00,95.54,High,39.8,"Post qualifying resting limit orders during the active window; score depends on size, uptime, and distance from best bid/ask.","Unfilled orders may score, but fills create inventory. Target is about 1000 contracts per market; worst-case contract exposure can approach $1 per filled contract before offsetting exits.",Read-only discovery and paper scoring only; live orders require human approval.,"KXWTIMAX-26AUG31-T85.50,KXWTIMAX-26AUG31-T86.00,KXWTIMAX-26AUG31-T86.50,KXWTIMAX-26AUG31-T87.00,KXWTIMAX-26AUG31-T87.50"
2026-08-05T04:27:53.003248+00:00,2026-08-05T04:27:53.003233+00:00,KXWTIMIN-26AUG31,liquidity,other,20,1600.0000,80.0000,1000.00,2026-08-09T03:59:59.999999+00:00,95.54,High,39.8,"Post qualifying resting limit orders during the active window; score depends on size, uptime, and distance from best bid/ask.","Unfilled orders may score, but fills create inventory. Target is about 1000 contracts per market; worst-case contract exposure can approach $1 per filled contract before offsetting exits.",Read-only discovery and paper scoring only; live orders require human approval.,"KXWTIMIN-26AUG31-T66.00,KXWTIMIN-26AUG31-T66.50,KXWTIMIN-26AUG31-T67.00,KXWTIMIN-26AUG31-T67.50,KXWTIMIN-26AUG31-T68.00"
2026-08-05T04:27:53.003248+00:00,2026-08-05T04:27:53.003233+00:00,KXVOTEPRIMARY-MO01D26CBUSCBUS,liquidity,other,19,1520.0000,80.0000,1000.00,2026-08-09T03:59:59.999999+00:00,95.54,Medium-High,39.8,"Post qualifying resting limit orders during the active window; score depends on size, uptime, and distance from best bid/ask.","Unfilled orders may score, but fills create inventory. Target is about 1000 contracts per market; worst-case contract exposure can approach $1 per filled contract before offsetting exits.",Read-only discovery and paper scoring only; live orders require human approval.,"KXVOTEPRIMARY-MO01D26CBUSCBUS-37,KXVOTEPRIMARY-MO01D26CBUSCBUS-38,KXVOTEPRIMARY-MO01D26CBUSCBUS-39,KXVOTEPRIMARY-MO01D26CBUSCBUS-40,KXVOTEPRIMARY-MO01D26CBUSCBUS-41"
2026-08-05T04:27:53.003248+00:00,2026-08-05T04:27:53.003233+00:00,KXYTTOPSONGGW-26AUG06,liquidity,other,15,1200.0000,80.0000,1000.00,2026-08-07T03:59:00+00:00,47.52,Medium-High,39.8,"Post qualifying resting limit orders during the active window; score depends on size, uptime, and distance from best bid/ask.","Unfilled orders may score, but fills create inventory. Target is about 1000 contracts per market; worst-case contract exposure can approach $1 per filled contract before offsetting exits.",Read-only discovery and paper scoring only; live orders require human approval.,"KXYTTOPSONGGW-26AUG06-ANI,KXYTTOPSONGGW-26AUG06-BAR,KXYTTOPSONGGW-26AUG06-BIL,KXYTTOPSONGGW-26AUG06-DAI,KXYTTOPSONGGW-26AUG06-GEH"
2026-08-05T04:27:53.003248+00:00,2026-08-05T04:27:53.003233+00:00,KXYTTOPSONGW-26AUG06,liquidity,other,15,1200.0000,80.0000,1000.00,2026-08-07T03:59:00+00:00,47.52,Medium-High,39.8,"Post qualifying resting limit orders during the active window; score depends on size, uptime, and distance from best bid/ask.","Unfilled orders may score, but fills create inventory. Target is about 1000 contracts per market; worst-case contract exposure can approach $1 per filled contract before offsetting exits.",Read-only discovery and paper scoring only; live orders require human approval.,"KXYTTOPSONGW-26AUG06-ANI,KXYTTOPSONGW-26AUG06-BEA,KXYTTOPSONGW-26AUG06-BIL,KXYTTOPSONGW-26AUG06-CHO,KXYTTOPSONGW-26AUG06-DAI"
2026-08-05T04:27:53.003248+00:00,2026-08-05T04:27:53.003233+00:00,KXNETFLIXTOPVIEWSMOVIE-26AUG10,liquidity,other,11,880.0000,80.0000,1000.00,2026-08-09T03:59:59.999999+00:00,95.54,Medium-High,39.8,"Post qualifying resting limit orders during the active window; score depends on size, uptime, and distance from best bid/ask.","Unfilled orders may score, but fills create inventory. Target is about 1000 contracts per market; worst-case contract exposure can approach $1 per filled contract before offsetting exits.",Read-only discovery and paper scoring only; live orders require human approval.,"KXNETFLIXTOPVIEWSMOVIE-26AUG10-12,KXNETFLIXTOPVIEWSMOVIE-26AUG10-15,KXNETFLIXTOPVIEWSMOVIE-26AUG10-18,KXNETFLIXTOPVIEWSMOVIE-26AUG10-21,KXNETFLIXTOPVIEWSMOVIE-26AUG10-25"
2026-08-05T04:27:53.003248+00:00,2026-08-05T04:27:53.003233+00:00,KXNETFLIXTOPVIEWSTV-26AUG10,liquidity,other,11,880.0000,80.0000,1000.00,2026-08-09T03:59:59.999999+00:00,95.54,Medium-High,39.8,"Post qualifying resting limit orders during the active window; score depends on size, uptime, and distance from best bid/ask.","Unfilled orders may score, but fills create inventory. Target is about 1000 contracts per market; worst-case contract exposure can approach $1 per filled contract before offsetting exits.",Read-only discovery and paper scoring only; live orders require human approval.,"KXNETFLIXTOPVIEWSTV-26AUG10-12,KXNETFLIXTOPVIEWSTV-26AUG10-15,KXNETFLIXTOPVIEWSTV-26AUG10-18,KXNETFLIXTOPVIEWSTV-26AUG10-21,KXNETFLIXTOPVIEWSTV-26AUG10-25"
2026-08-05T04:27:53.003248+00:00,2026-08-05T04:27:53.003233+00:00,KXNEXTMANAGERMLB-BOS26,liquidity,sports,6,1200.0000,200.0000,1000.00,2026-08-16T03:59:00+00:00,263.52,Medium-High,39.0,"Post qualifying resting limit orders during the active window; score depends on size, uptime, and distance from best bid/ask.","Unfilled orders may score, but fills create inventory. Target is about 1000 contracts per market; worst-case contract exposure can approach $1 per filled contract before offsetting exits.",Read-only discovery and paper scoring only; live orders require human approval.,"KXNEXTMANAGERMLB-BOS26-ABAI,KXNEXTMANAGERMLB-BOS26-CTRA,KXNEXTMANAGERMLB-BOS26-JVAR,KXNEXTMANAGERMLB-BOS26-MLOW,KXNEXTMANAGERMLB-BOS26-RBAL"
2026-08-05T04:27:53.003248+00:00,2026-08-05T04:27:53.003233+00:00,KXTRUMPSAY-26AUG10,liquidity,politics/policy,35,3500.0000,100.0000,1000.00,2026-08-10T14:00:00+00:00,129.54,High,38.5,"Post qualifying resting limit orders during the active window; score depends on size, uptime, and distance from best bid/ask.","Unfilled orders may score, but fills create inventory. Target is about 1000 contracts per market; worst-case contract exposure can approach $1 per filled contract before offsetting exits.",Read-only discovery and paper scoring only; live orders require human approval.,"KXTRUMPSAY-26AUG10-AMER,KXTRUMPSAY-26AUG10-AUTO,KXTRUMPSAY-26AUG10-BALL,KXTRUMPSAY-26AUG10-BARA,KXTRUMPSAY-26AUG10-BIBI"
2026-08-05T04:27:53.003248+00:00,2026-08-05T04:27:53.003233+00:00,KXFEDFUNDSYEAR-32JAN01,liquidity,other,21,525.0000,25.0000,1000.00,2026-08-11T03:59:00+00:00,143.52,High,37.9,"Post qualifying resting limit orders during the active window; score depends on size, uptime, and distance from best bid/ask.","Unfilled orders may score, but fills create inventory. Target is about 1000 contracts per market; worst-case contract exposure can approach $1 per filled contract before offsetting exits.",Read-only discovery and paper scoring only; live orders require human approval.,"KXFEDFUNDSYEAR-32JAN01-T1.00,KXFEDFUNDSYEAR-32JAN01-T1.25,KXFEDFUNDSYEAR-32JAN01-T1.50,KXFEDFUNDSYEAR-32JAN01-T1.75,KXFEDFUNDSYEAR-32JAN01-T2.00"
2026-08-05T04:27:53.003248+00:00,2026-08-05T04:27:53.003233+00:00,KXFEDFUNDSYEAR-37JAN01,liquidity,other,21,525.0000,25.0000,1000.00,2026-08-11T03:59:00+00:00,143.52,High,37.9,"Post qualifying resting limit orders during the active window; score depends on size, uptime, and distance from best bid/ask.","Unfilled orders may score, but fills create inventory. Target is about 1000 contracts per market; worst-case contract exposure can approach $1 per filled contract before offsetting exits.",Read-only discovery and paper scoring only; live orders require human approval.,"KXFEDFUNDSYEAR-37JAN01-T1.00,KXFEDFUNDSYEAR-37JAN01-T1.25,KXFEDFUNDSYEAR-37JAN01-T1.50,KXFEDFUNDSYEAR-37JAN01-T1.75,KXFEDFUNDSYEAR-37JAN01-T2.00"
2026-08-05T04:27:53.003248+00:00,2026-08-05T04:27:53.003233+00:00,KXFEDFUNDSYEAR-35JAN01,liquidity,other,21,525.0000,25.0000,1000.00,2026-08-11T03:59:00+00:00,143.52,High,37.9,"Post qualifying resting limit orders during the active window; score depends on size, uptime, and distance from best bid/ask.","Unfilled orders may score, but fills create inventory. Target is about 1000 contracts per market; worst-case contract exposure can approach $1 per filled contract before offsetting exits.",Read-only discovery and paper scoring only; live orders require human approval.,"KXFEDFUNDSYEAR-35JAN01-T1.00,KXFEDFUNDSYEAR-35JAN01-T1.25,KXFEDFUNDSYEAR-35JAN01-T1.50,KXFEDFUNDSYEAR-35JAN01-T1.75,KXFEDFUNDSYEAR-35JAN01-T2.00"
2026-08-05T04:27:53.003248+00:00,2026-08-05T04:27:53.003233+00:00,KXFEDFUNDSYEAR-29JAN01,liquidity,other,21,525.0000,25.0000,1000.00,2026-08-11T03:59:00+00:00,143.52,High,37.9,"Post qualifying resting limit orders during the active window; score depends on size, uptime, and distance from best bid/ask.","Unfilled orders may score, but fills create inventory. Target is about 1000 contracts per market; worst-case contract exposure can approach $1 per filled contract before offsetting exits.",Read-only discovery and paper scoring only; live orders require human approval.,"KXFEDFUNDSYEAR-29JAN01-T1.00,KXFEDFUNDSYEAR-29JAN01-T1.25,KXFEDFUNDSYEAR-29JAN01-T1.50,KXFEDFUNDSYEAR-29JAN01-T1.75,KXFEDFUNDSYEAR-29JAN01-T2.00"
2026-08-05T04:27:53.003248+00:00,2026-08-05T04:27:53.003233+00:00,KXFEDFUNDSYEAR-30JAN01,liquidity,other,21,525.0000,25.0000,1000.00,2026-08-11T03:59:00+00:00,143.52,High,37.9,"Post qualifying resting limit orders during the active window; score depends on size, uptime, and distance from best bid/ask.","Unfilled orders may score, but fills create inventory. Target is about 1000 contracts per market; worst-case contract exposure can approach $1 per filled contract before offsetting exits.",Read-only discovery and paper scoring only; live orders require human approval.,"KXFEDFUNDSYEAR-30JAN01-T1.00,KXFEDFUNDSYEAR-30JAN01-T1.25,KXFEDFUNDSYEAR-30JAN01-T1.50,KXFEDFUNDSYEAR-30JAN01-T1.75,KXFEDFUNDSYEAR-30JAN01-T2.00"
2026-08-05T04:27:53.003248+00:00,2026-08-05T04:27:53.003233+00:00,KXFEDFUNDSYEAR-33JAN01,liquidity,other,21,525.0000,25.0000,1000.00,2026-08-11T03:59:00+00:00,143.52,High,37.9,"Post qualifying resting limit orders during the active window; score depends on size, uptime, and distance from best bid/ask.","Unfilled orders may score, but fills create inventory. Target is about 1000 contracts per market; worst-case contract exposure can approach $1 per filled contract before offsetting exits.",Read-only discovery and paper scoring only; live orders require human approval.,"KXFEDFUNDSYEAR-33JAN01-T1.00,KXFEDFUNDSYEAR-33JAN01-T1.25,KXFEDFUNDSYEAR-33JAN01-T1.50,KXFEDFUNDSYEAR-33JAN01-T1.75,KXFEDFUNDSYEAR-33JAN01-T2.00"
2026-08-05T04:27:53.003248+00:00,2026-08-05T04:27:53.003233+00:00,KXFEDFUNDSYEAR-36JAN01,liquidity,other,21,525.0000,25.0000,1000.00,2026-08-11T03:59:00+00:00,143.52,High,37.9,"Post qualifying resting limit orders during the active window; score depends on size, uptime, and distance from best bid/ask.","Unfilled orders may score, but fills create inventory. Target is about 1000 contracts per market; worst-case contract exposure can approach $1 per filled contract before offsetting exits.",Read-only discovery and paper scoring only; live orders require human approval.,"KXFEDFUNDSYEAR-36JAN01-T1.00,KXFEDFUNDSYEAR-36JAN01-T1.25,KXFEDFUNDSYEAR-36JAN01-T1.50,KXFEDFUNDSYEAR-36JAN01-T1.75,KXFEDFUNDSYEAR-36JAN01-T2.00"
2026-08-05T04:27:53.003248+00:00,2026-08-05T04:27:53.003233+00:00,KXFEDFUNDSYEAR-31JAN01,liquidity,other,21,525.0000,25.0000,1000.00,2026-08-11T03:59:00+00:00,143.52,High,37.9,"Post qualifying resting limit orders during the active window; score depends on size, uptime, and distance from best bid/ask.","Unfilled orders may score, but fills create inventory. Target is about 1000 contracts per market; worst-case contract exposure can approach $1 per filled contract before offsetting exits.",Read-only discovery and paper scoring only; live orders require human approval.,"KXFEDFUNDSYEAR-31JAN01-T1.00,KXFEDFUNDSYEAR-31JAN01-T1.25,KXFEDFUNDSYEAR-31JAN01-T1.50,KXFEDFUNDSYEAR-31JAN01-T1.75,KXFEDFUNDSYEAR-31JAN01-T2.00"
2026-08-05T04:27:53.003248+00:00,2026-08-05T04:27:53.003233+00:00,KXFEDFUNDSYEAR-34JAN01,liquidity,other,21,525.0000,25.0000,1000.00,2026-08-11T03:59:00+00:00,143.52,High,37.9,"Post qualifying resting limit orders during the active window; score depends on size, uptime, and distance from best bid/ask.","Unfilled orders may score, but fills create inventory. Target is about 1000 contracts per market; worst-case contract exposure can approach $1 per filled contract before offsetting exits.",Read-only discovery and paper scoring only; live orders require human approval.,"KXFEDFUNDSYEAR-34JAN01-T1.00,KXFEDFUNDSYEAR-34JAN01-T1.25,KXFEDFUNDSYEAR-34JAN01-T1.50,KXFEDFUNDSYEAR-34JAN01-T1.75,KXFEDFUNDSYEAR-34JAN01-T2.00"
